timestamp,model_name,rate
2025-06-07 20:54:48,vit16,100
2025-06-07 20:54:49,efficientnetb0,56
2025-06-07 20:54:49,resnet18,50
2025-06-07 20:54:49,vit16,100
2025-06-07 20:54:50,efficientnetb0,39
2025-06-07 20:54:50,resnet18,50
2025-06-07 20:54:50,vit16,100
2025-06-07 20:54:51,efficientnetb0,31
2025-06-07 20:54:51,resnet18,50
2025-06-07 20:54:51,vit16,100
2025-06-07 20:54:52,efficientnetb0,31
2025-06-07 20:54:52,resnet18,50
2025-06-07 20:54:52,vit16,100
2025-06-07 20:54:53,efficientnetb0,39
2025-06-07 20:54:53,resnet18,50
2025-06-07 20:54:53,vit16,100
2025-06-07 20:54:54,efficientnetb0,50
2025-06-07 20:54:54,resnet18,50
2025-06-07 20:54:54,vit16,100
2025-06-07 20:54:55,efficientnetb0,61
2025-06-07 20:54:55,resnet18,50
2025-06-07 20:54:55,vit16,100
2025-06-07 20:54:56,efficientnetb0,69
2025-06-07 20:54:56,resnet18,50
2025-06-07 20:54:56,vit16,100
2025-06-07 20:54:57,efficientnetb0,69
2025-06-07 20:54:57,resnet18,50
2025-06-07 20:54:57,vit16,100
2025-06-07 20:54:58,efficientnetb0,61
2025-06-07 20:54:58,resnet18,50
2025-06-07 20:54:58,vit16,100
2025-06-07 20:54:59,efficientnetb0,56
2025-06-07 20:54:59,resnet18,50
2025-06-07 20:54:59,vit16,100
2025-06-07 20:55:00,efficientnetb0,44
2025-06-07 20:55:00,resnet18,50
2025-06-07 20:55:00,vit16,100
2025-06-07 20:55:01,efficientnetb0,34
2025-06-07 20:55:01,resnet18,50
2025-06-07 20:55:01,vit16,100
2025-06-07 20:55:02,efficientnetb0,31
2025-06-07 20:55:02,resnet18,50
2025-06-07 20:55:02,vit16,100
2025-06-07 20:55:03,efficientnetb0,39
2025-06-07 20:55:03,resnet18,50
2025-06-07 20:55:03,vit16,100
2025-06-07 20:55:04,efficientnetb0,50
2025-06-07 20:55:04,resnet18,50
2025-06-07 20:55:04,vit16,100
2025-06-07 20:55:05,efficientnetb0,61
2025-06-07 20:55:05,resnet18,50
2025-06-07 20:55:05,vit16,100
2025-06-07 20:55:06,efficientnetb0,69
2025-06-07 20:55:06,resnet18,50
2025-06-07 20:55:06,vit16,100
2025-06-07 20:55:07,efficientnetb0,69
2025-06-07 20:55:07,resnet18,50
2025-06-07 20:55:07,vit16,100
2025-06-07 20:55:08,efficientnetb0,61
2025-06-07 20:55:08,resnet18,50
2025-06-07 20:55:08,vit16,100
2025-06-07 20:55:09,efficientnetb0,50
2025-06-07 20:55:09,resnet18,50
2025-06-07 20:55:09,vit16,100
2025-06-07 20:55:10,efficientnetb0,39
2025-06-07 20:55:10,resnet18,50
2025-06-07 20:55:10,vit16,100
2025-06-07 20:55:11,efficientnetb0,34
2025-06-07 20:55:11,resnet18,50
2025-06-07 20:55:11,vit16,100
2025-06-07 20:55:12,efficientnetb0,30
2025-06-07 20:55:12,resnet18,50
2025-06-07 20:55:12,vit16,100
2025-06-07 20:55:13,efficientnetb0,34
2025-06-07 20:55:13,resnet18,50
2025-06-07 20:55:13,vit16,100
2025-06-07 20:55:14,efficientnetb0,50
2025-06-07 20:55:14,resnet18,59
2025-06-07 20:55:14,vit16,100
2025-06-07 20:55:15,efficientnetb0,61
2025-06-07 20:55:15,resnet18,65
2025-06-07 20:55:15,vit16,100
2025-06-07 20:55:16,efficientnetb0,69
2025-06-07 20:55:16,resnet18,69
2025-06-07 20:55:16,vit16,100
2025-06-07 20:55:17,efficientnetb0,69
2025-06-07 20:55:17,resnet18,69
2025-06-07 20:55:17,vit16,100
2025-06-07 20:55:18,efficientnetb0,61
2025-06-07 20:55:18,resnet18,65
2025-06-07 20:55:18,vit16,100
2025-06-07 20:55:19,efficientnetb0,50
2025-06-07 20:55:19,resnet18,50
2025-06-07 20:55:19,vit16,100
2025-06-07 20:55:20,efficientnetb0,39
2025-06-07 20:55:20,resnet18,50
2025-06-07 20:55:20,vit16,100
2025-06-07 20:55:21,efficientnetb0,31
2025-06-07 20:55:21,resnet18,50
2025-06-07 20:55:21,vit16,100
2025-06-07 20:55:22,efficientnetb0,30
2025-06-07 20:55:22,resnet18,50
2025-06-07 20:55:22,vit16,100
2025-06-07 20:55:23,efficientnetb0,34
2025-06-07 20:55:23,resnet18,50
2025-06-07 20:55:23,vit16,100
2025-06-07 20:55:24,efficientnetb0,44
2025-06-07 20:55:24,resnet18,50
2025-06-07 20:55:24,vit16,100
2025-06-07 20:55:25,efficientnetb0,56
2025-06-07 20:55:25,resnet18,50
2025-06-07 20:55:25,vit16,100
2025-06-07 20:55:26,efficientnetb0,69
2025-06-07 20:55:26,resnet18,50
2025-06-07 20:55:26,vit16,100
2025-06-07 20:55:27,efficientnetb0,69
2025-06-07 20:55:27,resnet18,50
2025-06-07 20:55:27,vit16,100
2025-06-07 20:55:28,efficientnetb0,61
2025-06-07 20:55:28,resnet18,50
2025-06-07 20:55:28,vit16,100
2025-06-07 20:55:29,efficientnetb0,50
2025-06-07 20:55:29,resnet18,50
2025-06-07 20:55:29,vit16,100
2025-06-07 20:55:30,efficientnetb0,39
2025-06-07 20:55:30,resnet18,50
2025-06-07 20:55:30,vit16,100
2025-06-07 20:55:31,efficientnetb0,31
2025-06-07 20:55:31,resnet18,50
2025-06-07 20:55:31,vit16,100
2025-06-07 20:55:32,efficientnetb0,31
2025-06-07 20:55:32,resnet18,50
2025-06-07 20:55:32,vit16,100
2025-06-07 20:55:33,efficientnetb0,39
2025-06-07 20:55:33,resnet18,50
2025-06-07 20:55:33,vit16,100
2025-06-07 20:55:34,efficientnetb0,39
2025-06-07 20:55:34,resnet18,50
2025-06-07 20:55:34,vit16,100
2025-06-07 20:55:35,efficientnetb0,25
2025-06-07 20:55:35,resnet18,50
2025-06-07 20:55:35,vit16,100
2025-06-07 20:55:36,efficientnetb0,25
2025-06-07 20:55:36,resnet18,50
2025-06-07 20:55:36,vit16,100
2025-06-07 20:55:37,efficientnetb0,25
2025-06-07 20:55:37,resnet18,50
2025-06-07 20:55:37,vit16,100
2025-06-07 20:55:38,efficientnetb0,25
2025-06-07 20:55:38,resnet18,50
2025-06-07 20:55:38,vit16,100
2025-06-07 20:55:39,efficientnetb0,25
2025-06-07 20:55:39,resnet18,50
2025-06-07 20:55:39,vit16,100
2025-06-07 20:55:40,efficientnetb0,25
2025-06-07 20:55:40,resnet18,50
2025-06-07 20:55:40,vit16,100
2025-06-07 20:55:41,efficientnetb0,25
2025-06-07 20:55:41,resnet18,50
2025-06-07 20:55:41,vit16,100
2025-06-07 20:55:42,efficientnetb0,25
2025-06-07 20:55:42,resnet18,50
2025-06-07 20:55:42,vit16,100
2025-06-07 20:55:43,efficientnetb0,25
2025-06-07 20:55:43,resnet18,50
2025-06-07 20:55:43,vit16,100
2025-06-07 20:55:44,efficientnetb0,25
2025-06-07 20:55:44,resnet18,50
2025-06-07 20:55:44,vit16,100
2025-06-07 20:55:45,efficientnetb0,25
2025-06-07 20:55:45,resnet18,50
2025-06-07 20:55:45,vit16,100
2025-06-07 20:55:46,efficientnetb0,25
2025-06-07 20:55:46,resnet18,50
2025-06-07 20:55:46,vit16,100
2025-06-07 20:55:47,efficientnetb0,25
2025-06-07 20:55:47,resnet18,50
2025-06-07 20:55:47,vit16,100
2025-06-07 20:55:48,efficientnetb0,25
2025-06-07 20:55:48,resnet18,50
2025-06-07 20:55:48,vit16,100
2025-06-07 20:55:49,efficientnetb0,25
2025-06-07 20:55:49,resnet18,50
2025-06-07 20:55:49,vit16,100
2025-06-07 20:55:50,efficientnetb0,25
2025-06-07 20:55:50,resnet18,50
2025-06-07 20:55:50,vit16,100
2025-06-07 20:55:51,efficientnetb0,25
2025-06-07 20:55:51,resnet18,50
2025-06-07 20:55:51,vit16,100
2025-06-07 20:55:52,efficientnetb0,25
2025-06-07 20:55:52,resnet18,50
2025-06-07 20:55:52,vit16,100
2025-06-07 20:55:53,efficientnetb0,25
2025-06-07 20:55:53,resnet18,50
2025-06-07 20:55:53,vit16,100
2025-06-07 20:55:54,efficientnetb0,25
2025-06-07 20:55:54,resnet18,50
2025-06-07 20:55:54,vit16,100
2025-06-07 20:55:55,efficientnetb0,25
2025-06-07 20:55:55,resnet18,50
2025-06-07 20:55:55,vit16,100
2025-06-07 20:55:56,efficientnetb0,25
2025-06-07 20:55:56,resnet18,50
2025-06-07 20:55:56,vit16,100
2025-06-07 20:55:57,efficientnetb0,25
2025-06-07 20:55:57,resnet18,50
2025-06-07 20:55:57,vit16,100
2025-06-07 20:55:58,efficientnetb0,25
2025-06-07 20:55:58,resnet18,50
2025-06-07 20:55:58,vit16,100
2025-06-07 20:55:59,efficientnetb0,25
2025-06-07 20:55:59,resnet18,50
2025-06-07 20:55:59,vit16,100
2025-06-07 20:56:00,efficientnetb0,25
2025-06-07 20:56:00,resnet18,50
2025-06-07 20:56:00,vit16,100
2025-06-07 20:56:01,efficientnetb0,25
2025-06-07 20:56:01,resnet18,50
2025-06-07 20:56:01,vit16,100
2025-06-07 20:56:02,efficientnetb0,25
2025-06-07 20:56:02,resnet18,50
2025-06-07 20:56:02,vit16,100
2025-06-07 20:56:03,efficientnetb0,25
2025-06-07 20:56:03,resnet18,50
2025-06-07 20:56:03,vit16,100
2025-06-07 20:56:04,efficientnetb0,25
2025-06-07 20:56:04,resnet18,50
2025-06-07 20:56:04,vit16,100
2025-06-07 20:56:05,efficientnetb0,25
2025-06-07 20:56:05,resnet18,50
2025-06-07 20:56:05,vit16,100
2025-06-07 20:56:06,efficientnetb0,25
2025-06-07 20:56:06,resnet18,50
2025-06-07 20:56:06,vit16,100
2025-06-07 20:56:07,efficientnetb0,25
2025-06-07 20:56:07,resnet18,50
2025-06-07 20:56:07,vit16,100
2025-06-07 20:56:08,efficientnetb0,25
2025-06-07 20:56:08,resnet18,50
2025-06-07 20:56:08,vit16,100
2025-06-07 20:56:09,efficientnetb0,25
2025-06-07 20:56:09,resnet18,50
2025-06-07 20:56:09,vit16,100
2025-06-07 20:56:10,efficientnetb0,25
2025-06-07 20:56:10,resnet18,50
2025-06-07 20:56:10,vit16,100
2025-06-07 20:56:11,efficientnetb0,25
2025-06-07 20:56:11,resnet18,50
2025-06-07 20:56:11,vit16,100
2025-06-07 20:56:12,efficientnetb0,25
2025-06-07 20:56:12,resnet18,50
2025-06-07 20:56:12,vit16,100
2025-06-07 20:56:13,efficientnetb0,25
2025-06-07 20:56:13,resnet18,50
2025-06-07 20:56:13,vit16,100
2025-06-07 20:56:14,efficientnetb0,25
2025-06-07 20:56:14,resnet18,50
2025-06-07 20:56:14,vit16,100
2025-06-07 20:56:15,efficientnetb0,25
2025-06-07 20:56:15,resnet18,50
2025-06-07 20:56:15,vit16,100
2025-06-07 20:56:16,efficientnetb0,25
2025-06-07 20:56:16,resnet18,50
2025-06-07 20:56:16,vit16,100
2025-06-07 20:56:17,efficientnetb0,25
2025-06-07 20:56:17,resnet18,50
2025-06-07 20:56:17,vit16,100
2025-06-07 20:56:18,efficientnetb0,25
2025-06-07 20:56:18,resnet18,50
2025-06-07 20:56:18,vit16,100
2025-06-07 20:56:19,efficientnetb0,25
2025-06-07 20:56:19,resnet18,50
2025-06-07 20:56:19,vit16,100
2025-06-07 20:56:20,efficientnetb0,25
2025-06-07 20:56:20,resnet18,50
2025-06-07 20:56:20,vit16,100
2025-06-07 20:56:21,efficientnetb0,25
2025-06-07 20:56:21,resnet18,50
2025-06-07 20:56:21,vit16,100
2025-06-07 20:56:22,efficientnetb0,25
2025-06-07 20:56:22,resnet18,50
2025-06-07 20:56:22,vit16,100
2025-06-07 20:56:23,efficientnetb0,25
2025-06-07 20:56:23,resnet18,50
2025-06-07 20:56:23,vit16,100
2025-06-07 20:56:24,efficientnetb0,25
2025-06-07 20:56:24,resnet18,50
2025-06-07 20:56:24,vit16,100
2025-06-07 20:56:25,efficientnetb0,25
2025-06-07 20:56:25,resnet18,50
2025-06-07 20:56:25,vit16,100
2025-06-07 20:56:26,efficientnetb0,25
2025-06-07 20:56:26,resnet18,50
2025-06-07 20:56:26,vit16,100
2025-06-07 20:56:27,efficientnetb0,25
2025-06-07 20:56:27,resnet18,50
2025-06-07 20:56:27,vit16,100
2025-06-07 20:56:28,efficientnetb0,25
2025-06-07 20:56:28,resnet18,50
2025-06-07 20:56:28,vit16,100
2025-06-07 20:56:29,efficientnetb0,25
2025-06-07 20:56:29,resnet18,50
2025-06-07 20:56:29,vit16,100
2025-06-07 20:56:30,efficientnetb0,25
2025-06-07 20:56:30,resnet18,50
2025-06-07 20:56:30,vit16,100
2025-06-07 20:56:31,efficientnetb0,25
2025-06-07 20:56:31,resnet18,50
2025-06-07 20:56:31,vit16,100
2025-06-07 20:56:32,efficientnetb0,25
2025-06-07 20:56:32,resnet18,50
2025-06-07 20:56:32,vit16,100
2025-06-07 20:56:33,efficientnetb0,25
2025-06-07 20:56:33,resnet18,50
2025-06-07 20:56:33,vit16,100
2025-06-07 20:56:34,efficientnetb0,25
2025-06-07 20:56:34,resnet18,50
2025-06-07 20:56:34,vit16,100
2025-06-07 20:56:35,efficientnetb0,25
2025-06-07 20:56:35,resnet18,50
2025-06-07 20:56:35,vit16,100
2025-06-07 20:56:36,efficientnetb0,25
2025-06-07 20:56:36,resnet18,50
2025-06-07 20:56:36,vit16,100
2025-06-07 20:56:37,efficientnetb0,25
2025-06-07 20:56:37,resnet18,50
2025-06-07 20:56:37,vit16,100
2025-06-07 20:56:38,efficientnetb0,25
2025-06-07 20:56:38,resnet18,50
2025-06-07 20:56:38,vit16,100
2025-06-07 20:56:39,efficientnetb0,25
2025-06-07 20:56:39,resnet18,50
2025-06-07 20:56:39,vit16,100
2025-06-07 20:56:40,efficientnetb0,25
2025-06-07 20:56:40,resnet18,50
2025-06-07 20:56:40,vit16,100
2025-06-07 20:56:41,efficientnetb0,25
2025-06-07 20:56:41,resnet18,50
2025-06-07 20:56:41,vit16,100
2025-06-07 20:56:42,efficientnetb0,25
2025-06-07 20:56:42,resnet18,50
2025-06-07 20:56:42,vit16,100
2025-06-07 20:56:43,efficientnetb0,25
2025-06-07 20:56:43,resnet18,50
2025-06-07 20:56:43,vit16,100
2025-06-07 20:56:44,efficientnetb0,25
2025-06-07 20:56:44,resnet18,50
2025-06-07 20:56:44,vit16,100
2025-06-07 20:56:45,efficientnetb0,25
2025-06-07 20:56:45,resnet18,50
2025-06-07 20:56:45,vit16,100
2025-06-07 20:56:46,efficientnetb0,25
2025-06-07 20:56:46,resnet18,50
2025-06-07 20:56:46,vit16,100
2025-06-07 20:56:47,efficientnetb0,25
2025-06-07 20:56:47,resnet18,50
2025-06-07 20:56:47,vit16,100
2025-06-07 20:56:48,efficientnetb0,25
2025-06-07 20:56:48,resnet18,50
2025-06-07 20:56:48,vit16,100
2025-06-07 20:56:49,efficientnetb0,25
2025-06-07 20:56:49,resnet18,50
2025-06-07 20:56:49,vit16,100
2025-06-07 20:56:50,efficientnetb0,25
2025-06-07 20:56:50,resnet18,50
2025-06-07 20:56:50,vit16,100
2025-06-07 20:56:51,efficientnetb0,25
2025-06-07 20:56:51,resnet18,50
2025-06-07 20:56:51,vit16,100
2025-06-07 20:56:52,efficientnetb0,25
2025-06-07 20:56:52,resnet18,50
2025-06-07 20:56:52,vit16,100
2025-06-07 20:56:53,efficientnetb0,25
2025-06-07 20:56:53,resnet18,50
2025-06-07 20:56:53,vit16,100
2025-06-07 20:56:54,efficientnetb0,25
2025-06-07 20:56:54,resnet18,50
2025-06-07 20:56:54,vit16,100
2025-06-07 20:56:55,efficientnetb0,25
2025-06-07 20:56:55,resnet18,50
2025-06-07 20:56:55,vit16,100
2025-06-07 20:56:56,efficientnetb0,25
2025-06-07 20:56:56,resnet18,50
2025-06-07 20:56:56,vit16,100
2025-06-07 20:56:57,efficientnetb0,25
2025-06-07 20:56:57,resnet18,50
2025-06-07 20:56:57,vit16,100
2025-06-07 20:56:58,efficientnetb0,25
2025-06-07 20:56:58,resnet18,50
2025-06-07 20:56:58,vit16,100
2025-06-07 20:56:59,efficientnetb0,25
2025-06-07 20:56:59,resnet18,50
2025-06-07 20:56:59,vit16,100
2025-06-07 20:57:00,efficientnetb0,25
2025-06-07 20:57:00,resnet18,50
2025-06-07 20:57:00,vit16,100
2025-06-07 20:57:01,efficientnetb0,25
2025-06-07 20:57:01,resnet18,50
2025-06-07 20:57:01,vit16,100
2025-06-07 20:57:02,efficientnetb0,25
2025-06-07 20:57:02,resnet18,50
2025-06-07 20:57:02,vit16,100
2025-06-07 20:57:03,efficientnetb0,25
2025-06-07 20:57:03,resnet18,50
2025-06-07 20:57:03,vit16,100
2025-06-07 20:57:04,efficientnetb0,25
2025-06-07 20:57:04,resnet18,50
2025-06-07 20:57:04,vit16,100
2025-06-07 20:57:05,efficientnetb0,25
2025-06-07 20:57:05,resnet18,50
2025-06-07 20:57:05,vit16,100
2025-06-07 20:57:06,efficientnetb0,25
2025-06-07 20:57:06,resnet18,50
2025-06-07 20:57:06,vit16,100
2025-06-07 20:57:07,efficientnetb0,25
2025-06-07 20:57:07,resnet18,50
2025-06-07 20:57:07,vit16,100
2025-06-07 20:57:08,efficientnetb0,25
2025-06-07 20:57:08,resnet18,50
2025-06-07 20:57:08,vit16,100
2025-06-07 20:57:09,efficientnetb0,25
2025-06-07 20:57:09,resnet18,50
2025-06-07 20:57:09,vit16,100
2025-06-07 20:57:10,efficientnetb0,25
2025-06-07 20:57:10,resnet18,50
2025-06-07 20:57:10,vit16,100
2025-06-07 20:57:11,efficientnetb0,25
2025-06-07 20:57:11,resnet18,50
2025-06-07 20:57:11,vit16,100
2025-06-07 20:57:12,efficientnetb0,25
2025-06-07 20:57:12,resnet18,50
2025-06-07 20:57:12,vit16,100
2025-06-07 20:57:13,efficientnetb0,25
2025-06-07 20:57:13,resnet18,50
2025-06-07 20:57:13,vit16,100
2025-06-07 20:57:14,efficientnetb0,25
