timestamp,model_name,request_count
2025-06-07 20:54:20,efficientnetb0,41
2025-06-07 20:54:20,resnet18,50
2025-06-07 20:54:20,vit16,100
2025-06-07 20:54:21,resnet18,50
2025-06-07 20:54:21,efficientnetb0,32
2025-06-07 20:54:21,vit16,100
2025-06-07 20:54:22,efficientnetb0,30
2025-06-07 20:54:22,resnet18,50
2025-06-07 20:54:22,vit16,100
2025-06-07 20:54:23,resnet18,50
2025-06-07 20:54:23,vit16,100
2025-06-07 20:54:23,efficientnetb0,36
2025-06-07 20:54:24,vit16,100
2025-06-07 20:54:24,resnet18,50
2025-06-07 20:54:24,efficientnetb0,47
2025-06-07 20:54:25,efficientnetb0,58
2025-06-07 20:54:25,resnet18,50
2025-06-07 20:54:25,vit16,100
2025-06-07 20:54:26,efficientnetb0,67
2025-06-07 20:54:26,resnet18,50
2025-06-07 20:54:26,vit16,100
2025-06-07 20:54:27,efficientnetb0,69
2025-06-07 20:54:27,resnet18,50
2025-06-07 20:54:27,vit16,100
2025-06-07 20:54:28,efficientnetb0,63
2025-06-07 20:54:28,resnet18,50
2025-06-07 20:54:28,vit16,100
2025-06-07 20:54:29,resnet18,50
2025-06-07 20:54:29,vit16,100
2025-06-07 20:54:29,efficientnetb0,53
2025-06-07 20:54:30,efficientnetb0,41
2025-06-07 20:54:30,resnet18,50
2025-06-07 20:54:30,vit16,100
2025-06-07 20:54:31,efficientnetb0,32
2025-06-07 20:54:31,resnet18,50
2025-06-07 20:54:31,vit16,100
2025-06-07 20:54:32,resnet18,50
2025-06-07 20:54:32,efficientnetb0,30
2025-06-07 20:54:32,vit16,100
2025-06-07 20:54:33,efficientnetb0,36
2025-06-07 20:54:33,resnet18,50
2025-06-07 20:54:33,vit16,100
2025-06-07 20:54:34,resnet18,50
2025-06-07 20:54:34,vit16,100
2025-06-07 20:54:34,efficientnetb0,47
2025-06-07 20:54:35,vit16,100
2025-06-07 20:54:35,resnet18,50
2025-06-07 20:54:35,efficientnetb0,58
2025-06-07 20:54:36,efficientnetb0,67
2025-06-07 20:54:36,resnet18,50
2025-06-07 20:54:36,vit16,100
2025-06-07 20:54:37,efficientnetb0,69
2025-06-07 20:54:37,resnet18,50
2025-06-07 20:54:37,vit16,100
2025-06-07 20:54:38,efficientnetb0,63
2025-06-07 20:54:38,resnet18,50
2025-06-07 20:54:38,vit16,100
2025-06-07 20:54:39,efficientnetb0,53
2025-06-07 20:54:39,resnet18,50
2025-06-07 20:54:39,vit16,100
2025-06-07 20:54:40,resnet18,50
2025-06-07 20:54:40,vit16,100
2025-06-07 20:54:40,efficientnetb0,41
2025-06-07 20:54:41,efficientnetb0,32
2025-06-07 20:54:41,resnet18,50
2025-06-07 20:54:41,vit16,100
2025-06-07 20:54:42,efficientnetb0,30
2025-06-07 20:54:42,resnet18,50
2025-06-07 20:54:42,vit16,100
2025-06-07 20:54:43,resnet18,50
2025-06-07 20:54:43,efficientnetb0,36
2025-06-07 20:54:43,vit16,100
2025-06-07 20:54:44,efficientnetb0,47
2025-06-07 20:54:44,resnet18,50
2025-06-07 20:54:44,vit16,100
2025-06-07 20:54:45,resnet18,50
2025-06-07 20:54:45,vit16,100
2025-06-07 20:54:45,efficientnetb0,58
2025-06-07 20:54:46,vit16,100
2025-06-07 20:54:46,resnet18,50
2025-06-07 20:54:46,efficientnetb0,67
2025-06-07 20:54:47,efficientnetb0,69
2025-06-07 20:54:47,resnet18,50
2025-06-07 20:54:47,vit16,100
2025-06-07 20:54:48,efficientnetb0,63
2025-06-07 20:54:48,resnet18,50
2025-06-07 20:54:48,vit16,100
2025-06-07 20:54:49,efficientnetb0,53
2025-06-07 20:54:49,resnet18,50
2025-06-07 20:54:49,vit16,100
2025-06-07 20:54:50,efficientnetb0,41
2025-06-07 20:54:50,resnet18,50
2025-06-07 20:54:50,vit16,100
2025-06-07 20:54:51,resnet18,50
2025-06-07 20:54:51,vit16,100
2025-06-07 20:54:51,efficientnetb0,32
2025-06-07 20:54:52,efficientnetb0,30
2025-06-07 20:54:52,resnet18,50
2025-06-07 20:54:52,vit16,100
2025-06-07 20:54:53,efficientnetb0,36
2025-06-07 20:54:53,resnet18,50
2025-06-07 20:54:53,vit16,100
2025-06-07 20:54:54,resnet18,50
2025-06-07 20:54:54,efficientnetb0,25
2025-06-07 20:54:54,vit16,100
2025-06-07 20:54:55,efficientnetb0,58
2025-06-07 20:54:55,resnet18,50
2025-06-07 20:54:55,vit16,100
2025-06-07 20:54:56,resnet18,50
2025-06-07 20:54:56,vit16,100
2025-06-07 20:54:56,efficientnetb0,67
2025-06-07 20:54:57,resnet18,50
2025-06-07 20:54:57,vit16,100
2025-06-07 20:54:57,efficientnetb0,69
2025-06-07 20:54:58,vit16,100
2025-06-07 20:54:58,efficientnetb0,30
2025-06-07 20:54:58,resnet18,50
2025-06-07 20:54:59,efficientnetb0,53
2025-06-07 20:54:59,resnet18,50
2025-06-07 20:54:59,vit16,100
2025-06-07 20:55:00,efficientnetb0,41
2025-06-07 20:55:00,resnet18,50
2025-06-07 20:55:00,vit16,100
2025-06-07 20:55:01,efficientnetb0,15
2025-06-07 20:55:01,resnet18,50
2025-06-07 20:55:01,vit16,100
2025-06-07 20:55:02,efficientnetb0,30
2025-06-07 20:55:02,resnet18,50
2025-06-07 20:55:02,vit16,100
2025-06-07 20:55:03,resnet18,50
2025-06-07 20:55:03,vit16,100
2025-06-07 20:55:03,efficientnetb0,36
2025-06-07 20:55:04,efficientnetb0,47
2025-06-07 20:55:04,resnet18,50
2025-06-07 20:55:04,vit16,100
2025-06-07 20:55:05,efficientnetb0,58
2025-06-07 20:55:05,resnet18,50
2025-06-07 20:55:05,vit16,100
2025-06-07 20:55:06,resnet18,50
2025-06-07 20:55:06,efficientnetb0,67
2025-06-07 20:55:06,vit16,100
2025-06-07 20:55:07,efficientnetb0,69
2025-06-07 20:55:07,resnet18,50
2025-06-07 20:55:07,vit16,100
2025-06-07 20:55:08,resnet18,50
2025-06-07 20:55:08,vit16,100
2025-06-07 20:55:08,efficientnetb0,63
2025-06-07 20:55:09,vit16,100
2025-06-07 20:55:09,resnet18,50
2025-06-07 20:55:09,efficientnetb0,53
2025-06-07 20:55:10,efficientnetb0,41
2025-06-07 20:55:10,resnet18,50
2025-06-07 20:55:10,vit16,100
2025-06-07 20:55:11,efficientnetb0,32
2025-06-07 20:55:11,resnet18,50
2025-06-07 20:55:11,vit16,100
2025-06-07 20:55:12,efficientnetb0,30
2025-06-07 20:55:12,resnet18,50
2025-06-07 20:55:12,vit16,100
2025-06-07 20:55:13,efficientnetb0,36
2025-06-07 20:55:13,resnet18,50
2025-06-07 20:55:13,vit16,100
2025-06-07 20:55:14,resnet18,54
2025-06-07 20:55:14,vit16,100
2025-06-07 20:55:14,efficientnetb0,47
2025-06-07 20:55:15,efficientnetb0,58
2025-06-07 20:55:15,resnet18,63
2025-06-07 20:55:15,vit16,100
2025-06-07 20:55:16,efficientnetb0,67
2025-06-07 20:55:16,resnet18,67
2025-06-07 20:55:16,vit16,100
2025-06-07 20:55:17,resnet18,69
2025-06-07 20:55:17,efficientnetb0,69
2025-06-07 20:55:17,vit16,100
2025-06-07 20:55:18,efficientnetb0,30
2025-06-07 20:55:18,resnet18,65
2025-06-07 20:55:18,vit16,100
2025-06-07 20:55:19,resnet18,56
2025-06-07 20:55:19,vit16,100
2025-06-07 20:55:19,efficientnetb0,53
2025-06-07 20:55:20,vit16,100
2025-06-07 20:55:20,resnet18,50
2025-06-07 20:55:20,efficientnetb0,41
2025-06-07 20:55:21,efficientnetb0,15
2025-06-07 20:55:21,resnet18,50
2025-06-07 20:55:21,vit16,100
2025-06-07 20:55:22,efficientnetb0,30
2025-06-07 20:55:22,resnet18,50
2025-06-07 20:55:22,vit16,100
2025-06-07 20:55:23,efficientnetb0,36
2025-06-07 20:55:23,resnet18,50
2025-06-07 20:55:23,vit16,100
2025-06-07 20:55:24,efficientnetb0,47
2025-06-07 20:55:24,resnet18,50
2025-06-07 20:55:24,vit16,100
2025-06-07 20:55:25,resnet18,50
2025-06-07 20:55:25,vit16,100
2025-06-07 20:55:25,efficientnetb0,58
2025-06-07 20:55:26,efficientnetb0,67
2025-06-07 20:55:26,resnet18,50
2025-06-07 20:55:26,vit16,100
2025-06-07 20:55:27,efficientnetb0,69
2025-06-07 20:55:27,resnet18,50
2025-06-07 20:55:27,vit16,100
2025-06-07 20:55:28,resnet18,50
2025-06-07 20:55:28,efficientnetb0,63
2025-06-07 20:55:28,vit16,100
2025-06-07 20:55:29,efficientnetb0,53
2025-06-07 20:55:29,resnet18,50
2025-06-07 20:55:29,vit16,100
2025-06-07 20:55:30,resnet18,50
2025-06-07 20:55:30,vit16,100
2025-06-07 20:55:30,efficientnetb0,41
2025-06-07 20:55:31,vit16,100
2025-06-07 20:55:31,resnet18,50
2025-06-07 20:55:31,efficientnetb0,32
2025-06-07 20:55:32,efficientnetb0,15
2025-06-07 20:55:32,resnet18,50
2025-06-07 20:55:32,vit16,100
2025-06-07 20:55:33,efficientnetb0,36
2025-06-07 20:55:33,resnet18,50
2025-06-07 20:55:33,vit16,100
2025-06-07 20:55:34,vit16,100
2025-06-07 20:55:34,resnet18,50
2025-06-07 20:55:34,efficientnetb0,34
2025-06-07 20:55:35,efficientnetb0,24
2025-06-07 20:55:35,resnet18,50
2025-06-07 20:55:35,vit16,100
2025-06-07 20:55:36,efficientnetb0,24
2025-06-07 20:55:36,resnet18,50
2025-06-07 20:55:36,vit16,100
2025-06-07 20:55:37,vit16,100
2025-06-07 20:55:37,efficientnetb0,24
2025-06-07 20:55:37,resnet18,50
2025-06-07 20:55:38,efficientnetb0,24
2025-06-07 20:55:38,resnet18,50
2025-06-07 20:55:38,vit16,100
2025-06-07 20:55:39,efficientnetb0,24
2025-06-07 20:55:39,resnet18,50
2025-06-07 20:55:39,vit16,100
2025-06-07 20:55:40,efficientnetb0,24
2025-06-07 20:55:40,resnet18,50
2025-06-07 20:55:40,vit16,100
2025-06-07 20:55:41,efficientnetb0,24
2025-06-07 20:55:41,resnet18,50
2025-06-07 20:55:41,vit16,100
2025-06-07 20:55:42,vit16,100
2025-06-07 20:55:42,resnet18,50
2025-06-07 20:55:42,efficientnetb0,24
2025-06-07 20:55:43,efficientnetb0,24
2025-06-07 20:55:43,resnet18,50
2025-06-07 20:55:43,vit16,100
2025-06-07 20:55:44,efficientnetb0,24
2025-06-07 20:55:44,resnet18,50
2025-06-07 20:55:44,vit16,100
2025-06-07 20:55:45,efficientnetb0,24
2025-06-07 20:55:45,resnet18,50
2025-06-07 20:55:45,vit16,100
2025-06-07 20:55:46,efficientnetb0,24
2025-06-07 20:55:46,resnet18,50
2025-06-07 20:55:46,vit16,100
2025-06-07 20:55:47,efficientnetb0,24
2025-06-07 20:55:47,resnet18,50
2025-06-07 20:55:47,vit16,100
2025-06-07 20:55:48,vit16,50
2025-06-07 20:55:48,efficientnetb0,12
2025-06-07 20:55:48,resnet18,25
2025-06-07 20:55:49,efficientnetb0,24
2025-06-07 20:55:49,resnet18,50
2025-06-07 20:55:49,vit16,100
2025-06-07 20:55:50,efficientnetb0,24
2025-06-07 20:55:50,resnet18,50
2025-06-07 20:55:50,vit16,100
2025-06-07 20:55:51,efficientnetb0,24
2025-06-07 20:55:51,resnet18,50
2025-06-07 20:55:51,vit16,100
2025-06-07 20:55:52,vit16,100
2025-06-07 20:55:52,efficientnetb0,24
2025-06-07 20:55:52,resnet18,50
2025-06-07 20:55:53,vit16,100
2025-06-07 20:55:53,resnet18,50
2025-06-07 20:55:53,efficientnetb0,24
2025-06-07 20:55:54,efficientnetb0,24
2025-06-07 20:55:54,resnet18,50
2025-06-07 20:55:54,vit16,100
2025-06-07 20:55:55,efficientnetb0,24
2025-06-07 20:55:55,resnet18,50
2025-06-07 20:55:55,vit16,100
2025-06-07 20:55:56,efficientnetb0,24
2025-06-07 20:55:56,resnet18,50
2025-06-07 20:55:56,vit16,100
2025-06-07 20:55:57,efficientnetb0,24
2025-06-07 20:55:57,resnet18,50
2025-06-07 20:55:57,vit16,100
2025-06-07 20:55:58,resnet18,50
2025-06-07 20:55:58,vit16,100
2025-06-07 20:55:58,efficientnetb0,24
2025-06-07 20:55:59,efficientnetb0,24
2025-06-07 20:55:59,resnet18,50
2025-06-07 20:55:59,vit16,100
2025-06-07 20:56:00,efficientnetb0,24
2025-06-07 20:56:00,resnet18,50
2025-06-07 20:56:00,vit16,100
2025-06-07 20:56:01,resnet18,50
2025-06-07 20:56:01,efficientnetb0,24
2025-06-07 20:56:01,vit16,100
2025-06-07 20:56:02,efficientnetb0,24
2025-06-07 20:56:02,resnet18,50
2025-06-07 20:56:02,vit16,100
2025-06-07 20:56:03,resnet18,50
2025-06-07 20:56:03,vit16,100
2025-06-07 20:56:03,efficientnetb0,24
2025-06-07 20:56:04,vit16,100
2025-06-07 20:56:04,efficientnetb0,24
2025-06-07 20:56:04,resnet18,50
2025-06-07 20:56:05,efficientnetb0,24
2025-06-07 20:56:05,resnet18,50
2025-06-07 20:56:05,vit16,100
2025-06-07 20:56:06,efficientnetb0,24
2025-06-07 20:56:06,resnet18,50
2025-06-07 20:56:06,vit16,100
2025-06-07 20:56:07,resnet18,50
2025-06-07 20:56:07,vit16,100
2025-06-07 20:56:08,efficientnetb0,12
2025-06-07 20:56:08,resnet18,50
2025-06-07 20:56:08,vit16,100
2025-06-07 20:56:09,efficientnetb0,12
2025-06-07 20:56:09,resnet18,50
2025-06-07 20:56:09,vit16,100
2025-06-07 20:56:10,vit16,100
2025-06-07 20:56:10,efficientnetb0,12
2025-06-07 20:56:10,resnet18,50
2025-06-07 20:56:11,efficientnetb0,24
2025-06-07 20:56:11,resnet18,50
2025-06-07 20:56:11,vit16,100
2025-06-07 20:56:12,efficientnetb0,24
2025-06-07 20:56:12,resnet18,50
2025-06-07 20:56:12,vit16,100
2025-06-07 20:56:13,efficientnetb0,24
2025-06-07 20:56:13,resnet18,50
2025-06-07 20:56:13,vit16,100
2025-06-07 20:56:14,efficientnetb0,24
2025-06-07 20:56:14,resnet18,50
2025-06-07 20:56:14,vit16,100
2025-06-07 20:56:15,vit16,100
2025-06-07 20:56:15,resnet18,50
2025-06-07 20:56:15,efficientnetb0,24
2025-06-07 20:56:16,efficientnetb0,24
2025-06-07 20:56:16,resnet18,50
2025-06-07 20:56:16,vit16,50
2025-06-07 20:56:17,efficientnetb0,24
2025-06-07 20:56:17,resnet18,50
2025-06-07 20:56:17,vit16,50
2025-06-07 20:56:18,efficientnetb0,24
2025-06-07 20:56:18,resnet18,50
2025-06-07 20:56:18,vit16,100
2025-06-07 20:56:19,vit16,100
2025-06-07 20:56:19,efficientnetb0,24
2025-06-07 20:56:19,resnet18,50
2025-06-07 20:56:20,vit16,100
2025-06-07 20:56:20,efficientnetb0,24
2025-06-07 20:56:20,resnet18,50
2025-06-07 20:56:21,efficientnetb0,24
2025-06-07 20:56:21,resnet18,25
2025-06-07 20:56:21,vit16,100
2025-06-07 20:56:22,efficientnetb0,24
2025-06-07 20:56:22,resnet18,50
2025-06-07 20:56:22,vit16,100
2025-06-07 20:56:23,resnet18,50
2025-06-07 20:56:23,efficientnetb0,24
2025-06-07 20:56:23,vit16,100
2025-06-07 20:56:24,resnet18,50
2025-06-07 20:56:24,efficientnetb0,24
2025-06-07 20:56:24,vit16,100
2025-06-07 20:56:25,resnet18,50
2025-06-07 20:56:25,efficientnetb0,24
2025-06-07 20:56:25,vit16,100
2025-06-07 20:56:26,resnet18,50
2025-06-07 20:56:26,efficientnetb0,24
2025-06-07 20:56:26,vit16,100
